CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
98983	99030	365	0.9941	0.000
95376	98057	365	0.96	31.042
95412	98057	365	0.9332	45.058
85869	89532	365	0.9361	18.010
89532	90512	365	0.9651	-32.026
89532	94979	365	0.9349	-56.062
82961	83945	365	0.9424	-45.947
83945	83972	365	0.9466	1.998
83945	85703	365	0.952	-27.977
83945	90266	365	0.9152	51.931
83920	85869	365	0.9192	-28.031
57060	81669	365	0.9564	-56.062
57060	83489	365	0.9958	0.000
57060	87876	365	0.9162	-15.000
82961	86031	365	0.924	-28.030
83489	87876	365	0.9097	-15.000
92988	94166	365	0.9473	-14.016
94166	99030	365	0.9744	14.016
85869	90512	365	0.9566	-14.016
82961	83972	365	0.9491	-43.949
83972	85703	365	0.9581	-29.975
83972	90266	365	0.9185	49.933
83972	92232	365	0.9094	-56.063
82961	85703	365	0.9644	-73.924
82961	90266	365	0.9328	5.984
95376	95412	365	0.9814	-14.016
92988	99030	365	0.939	-0.000
81669	87395	365	0.9038	10.020
85703	90266	365	0.9522	79.909
81669	83489	365	0.9469	56.062
10982	21091	366	0.8939	-14.016
21091	35696	366	0.9136	-14.016
69802	77803	367	0.9468	-17.027
93593	96841	370	0.9417	14.016
93950	96841	370	0.9671	15.995
95190	96841	370	0.8796	-28.032
95415	96841	370	0.7979	-16.032
96096	96841	370	0.7753	1.979
96841	96977	370	0.9723	2.016
96841	97210	370	0.9825	14.016
96841	97439	370	0.8094	-12.000
93593	97439	370	0.9829	2.016
93950	97439	370	0.8618	3.995
95190	97439	370	0.7264	-40.031
95415	97439	370	0.9669	-28.031
96096	97439	370	0.8348	-10.021
96977	97439	370	0.9607	-14.016
93593	93950	370	0.7499	-1.980
93950	95190	370	0.9087	44.027
93950	95415	370	0.8747	32.027
93950	96096	370	0.9624	14.016
93950	96977	370	0.954	18.011
93950	97210	370	0.8646	30.011
93593	96977	370	0.8028	16.031
95190	96977	370	0.8421	-26.016
95415	96977	370	0.973	-14.016
96096	96977	370	0.8208	3.995
96977	97210	370	0.77	12.000
93593	97210	370	0.9669	28.031
95190	97210	370	0.9248	-14.016
95415	97210	370	0.9739	-2.016
96096	97210	370	0.9795	15.995
96096	96703	370	0.7683	-55.007
93326	95190	370	0.9278	-14.015
93326	96329	370	0.8898	-15.995
95190	96096	370	0.9155	-30.011
95415	96096	370	0.969	-18.011
93593	95415	370	0.7083	30.047
95190	95415	370	0.9067	-12.000
93593	95190	370	0.8529	42.047
74763	76955	372	0.963	45.984
75169	76955	372	0.9819	-14.016
76855	76955	372	0.9636	95.976
76955	77362	372	0.9799	-12.000
76955	78690	372	0.9625	-47.976
76955	81592	372	0.9822	-14.015
76955	84146	372	0.964	-28.031
76955	88515	372	0.9868	-42.047
76955	97727	372	0.97	-42.047
71922	76955	372	0.9763	31.969
76172	77858	372	0.9508	21.985
70181	72023	372	0.9672	145.923
70230	72023	372	0.9904	24.000
72023	74016	372	0.9896	2.016
72023	74667	372	0.9798	-50.016
72023	77362	372	0.9831	-2.016
72023	77865	372	0.9889	-26.015
72023	81592	372	0.9679	-4.031
72023	81600	372	0.9793	-54.047
34799	58680	372	0.9787	-146.050
58680	64149	372	0.9846	122.014
58680	65819	372	0.9911	53.987
58680	70230	372	0.9804	93.982
58680	74667	372	0.9905	67.966
58680	76728	372	0.9754	-101.957
58680	77598	372	0.9895	65.951
58680	79351	372	0.9917	41.951
58680	81600	372	0.9909	63.935
39860	58680	372	0.9789	-134.051
71922	74763	372	0.9748	-14.015
71922	75169	372	0.9711	45.984
71922	76855	372	0.9767	-64.008
71922	77210	372	0.9627	-90.026
71922	77362	372	0.9775	19.969
71922	81592	372	0.971	17.953
71922	88515	372	0.9746	-10.079
64210	71922	372	0.9644	143.908
77598	85374	372	0.9783	-52.016
34799	85374	372	0.9744	-132.115
79532	85374	372	0.989	-28.031
82945	85374	372	0.9793	56.026
83109	85374	372	0.9779	-15.994
85374	87610	372	0.9848	82.050
65819	85374	372	0.9829	-40.052
58762	64210	372	0.9673	143.907
64210	67692	372	0.957	-2.016
64210	69366	372	0.9627	-161.873
64210	69767	372	0.9816	-28.031
64210	75385	372	0.9602	-17.966
64210	75814	372	0.9728	-8.063
70181	76728	372	0.9806	-74.016
59601	70181	372	0.9731	165.892
34799	40965	372	0.9743	-128.084
40965	65568	372	0.9784	34.006
40965	65819	372	0.9769	36.021
64149	78496	372	0.9781	-32.063
74016	74667	372	0.9815	-52.032
74667	77598	372	0.9889	-2.016
74667	77865	372	0.9872	24.000
74667	79351	372	0.9961	-26.016
74667	81600	372	0.9934	-4.031
70230	74667	372	0.9937	-26.016
64149	74667	372	0.9848	-54.047
65819	74667	372	0.9877	13.979
77598	79351	372	0.9951	-24.000
77598	81600	372	0.9904	-2.016
34799	77598	372	0.9845	-80.099
39860	77598	372	0.9838	-68.101
64149	77598	372	0.9899	-56.063
65568	77598	372	0.9789	13.979
65819	77598	372	0.994	11.964
80520	80526	372	0.9691	74.015
80520	83178	372	0.9676	12.023
80520	83659	372	0.9641	41.964
80520	84300	372	0.9835	-26.015
80520	87610	372	0.9652	45.984
74016	77865	372	0.9858	-28.032
77362	77865	372	0.9737	-23.999
77865	81600	372	0.9844	-28.032
70230	77865	372	0.9921	-2.015
78396	80526	372	0.9601	66.056
80526	83178	372	0.9613	-61.992
80526	84300	372	0.9776	-100.031
80526	87610	372	0.9875	-28.031
74016	77362	372	0.9725	-4.032
75169	77362	372	0.985	-26.016
77362	81592	372	0.9894	-2.016
77362	88515	372	0.9863	-30.047
77362	97727	372	0.975	-30.047
70230	77362	372	0.9746	21.984
63125	75169	372	0.9676	28.034
63125	81592	372	0.9684	0.002
63125	88515	372	0.9593	-28.030
63125	97727	372	0.9579	-28.029
64149	65568	372	0.9721	-70.042
83178	84300	372	0.9695	-38.039
83178	84991	372	0.9559	-62.105
78396	84991	372	0.962	-58.041
82945	84991	372	0.9714	42.010
83109	84991	372	0.974	-30.010
81213	88078	372	0.9686	-1.998
83659	84300	372	0.9683	-67.979
74016	81600	372	0.9772	-56.064
70230	74016	372	0.9892	26.016
8833	19972	372	0.9775	2.015
19972	34799	372	0.9756	-42.047
19972	39860	372	0.9735	-54.046
58762	65750	372	0.9863	-28.031
59601	65750	372	0.9877	-26.016
65750	69232	372	0.9851	-26.016
65750	69767	372	0.9788	143.907
65750	73521	372	0.9907	-17.966
65750	75814	372	0.965	163.876
65750	76327	372	0.972	-43.982
65750	76728	372	0.9692	117.892
65750	82494	372	0.9718	99.926
75169	78690	372	0.9588	-61.992
76855	78690	372	0.9724	48.000
77210	78690	372	0.9605	74.019
78690	88515	372	0.9659	5.929
78690	97727	372	0.951	5.930
74763	75169	372	0.9627	60.000
74763	76855	372	0.9581	-49.992
74763	81592	372	0.967	31.968
74763	88515	372	0.9691	3.937
74763	97727	372	0.9566	3.937
34799	65819	372	0.984	-92.063
39860	65819	372	0.9853	-80.064
64149	65819	372	0.9861	-68.027
65819	79351	372	0.9919	-12.036
65819	81600	372	0.989	9.948
78396	82945	372	0.9722	-100.052
79532	82945	372	0.98	-84.057
82945	83109	372	0.9836	72.021
8833	34799	372	0.982	-40.032
34799	39860	372	0.9883	-11.999
34799	64149	372	0.9777	-24.036
34799	79351	372	0.9794	-104.099
75169	97727	372	0.9861	-56.062
81592	97727	372	0.9877	-28.031
88515	97727	372	0.9822	0.001
75551	77210	372	0.9589	9.957
76855	77210	372	0.9787	-26.018
77026	77210	372	0.9444	53.890
77210	84146	372	0.9393	93.963
39860	64149	372	0.9786	-12.038
64149	79351	372	0.9899	-80.063
64149	81600	372	0.9854	-58.079
8833	39860	372	0.981	-52.031
75385	76172	372	0.9468	-2.016
78396	79532	372	0.9771	-15.995
79532	83109	372	0.9799	-12.036
79532	84300	372	0.9716	-17.980
79532	87610	372	0.9712	54.019
39860	79532	372	0.9738	-92.086
75169	81592	372	0.9977	-28.031
81592	88515	372	0.989	-28.032
81213	87610	372	0.97	43.949
83109	87610	372	0.9682	66.056
84300	87610	372	0.9791	71.999
69366	73521	372	0.9714	-28.031
69366	75385	372	0.9528	143.907
69366	76327	372	0.9753	-54.047
58762	69366	372	0.9769	-17.966
75551	77026	372	0.9316	-43.933
75551	76855	372	0.9678	35.975
73521	76327	372	0.9867	-26.016
73521	79229	372	0.9708	143.908
73521	82494	372	0.9809	117.892
69232	73521	372	0.9766	8.050
69767	73521	372	0.9705	-161.873
58762	73521	372	0.9667	-45.997
59601	73521	372	0.9768	-43.982
79351	84300	372	0.9777	-17.966
83109	84300	372	0.9669	-5.944
78396	83109	372	0.9752	-28.031
75169	88515	372	0.989	-56.063
58762	59601	372	0.9689	-2.016
58762	69232	372	0.9679	-54.047
58762	69767	372	0.9744	115.876
58762	75814	372	0.9612	135.844
58762	76327	372	0.9623	-72.013
76327	79229	372	0.9635	169.923
76327	82494	372	0.9713	143.908
69232	76327	372	0.9737	-17.966
59601	76327	372	0.9642	-69.997
70230	76728	372	0.9716	-195.939
70230	79351	372	0.984	-52.031
70230	81600	372	0.9884	-30.047
76855	79229	372	0.9566	-125.897
75385	79229	372	0.966	-28.031
79229	82494	372	0.9894	-26.016
69767	79229	372	0.9793	-17.965
69767	75814	372	0.9822	19.969
59601	69767	372	0.9696	117.891
67692	75814	372	0.9537	-6.047
75385	82494	372	0.9637	-54.046
76728	82494	372	0.9739	-17.966
69232	82494	372	0.9636	125.942
59601	82494	372	0.9691	73.911
59601	69232	372	0.9846	-52.031
59601	76728	372	0.98	91.876
39860	79351	372	0.9799	-92.100
69232	76728	372	0.9701	143.907
79351	81600	372	0.9931	21.984
82946	86098	374	0.9638	44.026
86098	89596	374	0.9461	28.031
86098	91519	374	0.9441	17.026
87180	88268	374	0.9671	-30.011
87180	88534	374	0.9604	44.026
87180	90135	374	0.9601	14.016
86215	86221	374	0.9521	17.027
86215	89596	374	0.9443	-58.042
86215	90543	374	0.9743	-28.031
83464	89535	374	0.943	-14.016
85281	89535	374	0.9479	74.037
86221	89535	374	0.9469	-58.042
89535	89596	374	0.9552	-17.027
83595	90515	374	0.9703	30.011
87414	90515	374	0.9758	44.026
88534	90515	374	0.9435	58.042
90135	90515	374	0.9523	88.052
82926	89626	374	0.9813	44.026
83595	89626	374	0.9626	88.052
86358	89626	374	0.9666	-17.027
86572	89626	374	0.96	-44.026
82926	84098	374	0.9447	30.011
83595	84098	374	0.9442	74.037
84098	86572	374	0.9559	58.042
84098	90135	374	0.9418	-132.079
83464	85281	374	0.9522	-88.052
83464	86221	374	0.9446	44.026
83464	86358	374	0.9853	-44.026
83464	86572	374	0.957	-17.027
83464	89270	374	0.9415	-28.031
83595	88268	374	0.9451	-102.068
88268	88534	374	0.9581	74.037
88268	90135	374	0.9661	44.026
82926	87414	374	0.9462	-58.042
83595	87414	374	0.9721	-14.016
87414	90135	374	0.9762	-44.026
86572	90588	374	0.9405	-28.031
89270	90588	374	0.9526	-17.026
90468	90588	374	0.9918	0.000
86572	90468	374	0.9445	-28.031
89270	90468	374	0.9556	-17.027
85281	86358	374	0.9694	44.026
85578	86358	374	0.953	58.042
82926	90135	374	0.9591	-102.068
83595	90135	374	0.9765	-58.042
85281	90135	374	0.9419	-119.095
88534	90135	374	0.9684	-30.010
82926	86572	374	0.943	88.052
82926	83595	374	0.9759	-44.026
83595	85281	374	0.9496	61.053
83595	88534	374	0.9502	-28.031
85281	85578	374	0.9812	-14.016
87246	88538	375	0.9033	-3.950
87246	89086	375	0.8986	18.010
87246	89391	375	0.9255	-42.011
85556	97484	375	0.9243	3.951
97249	97484	375	0.9004	-14.016
97484	97728	375	0.9134	-46.005
97484	97810	375	0.909	-3.951
86633	97484	375	0.9102	46.006
87238	97484	375	0.9111	27.995
89086	97484	375	0.9509	0.000
89391	97484	375	0.9074	60.021
85556	97492	375	0.9088	35.977
97492	97699	375	0.896	-95.998
97492	97810	375	0.8982	-35.977
89326	97492	375	0.979	0.000
83793	88538	375	0.9292	-35.977
85556	88538	375	0.922	-18.010
86633	88538	375	0.9324	24.045
88538	89086	375	0.9054	21.961
88538	92331	375	0.97	-42.011
88538	97699	375	0.9404	-42.010
88538	97728	375	0.9299	-24.044
88538	97796	375	0.9595	0.000
88538	97810	375	0.9081	18.010
85893	91018	375	0.9707	-28.031
88029	91018	375	0.8793	18.010
83793	97728	375	0.9527	-60.021
97249	97728	375	0.9225	-60.021
86633	97728	375	0.9981	0.000
87238	97728	375	0.9194	-18.010
88029	97728	375	0.9355	114.068
89086	97728	375	0.955	-46.005
89326	97728	375	0.915	-78.032
92331	97728	375	0.9233	17.966
83793	86633	375	0.9552	-60.021
86633	87238	375	0.9161	18.010
86633	88029	375	0.9356	-114.068
86633	89086	375	0.9544	46.005
86633	89326	375	0.9163	78.032
86633	92331	375	0.9255	-17.966
86633	97249	375	0.9223	60.022
83793	85556	375	0.9115	-17.966
85556	87238	375	0.9401	-24.044
85556	92331	375	0.9308	-60.021
85556	97249	375	0.9088	17.967
85556	97699	375	0.9621	-60.021
85556	97796	375	0.9097	-18.010
85556	97810	375	0.9878	0.000
97699	97796	375	0.9316	42.010
97699	97810	375	0.9576	60.021
89391	97699	375	0.9052	-3.950
92331	97699	375	0.9615	0.000
83793	97249	375	0.9569	0.000
97249	97810	375	0.8953	-17.966
87238	97249	375	0.9377	42.011
89326	97249	375	0.891	-18.010
83793	92331	375	0.923	-77.987
87238	92331	375	0.9178	-35.977
89391	92331	375	0.9128	-3.950
92331	97796	375	0.9494	42.011
92331	97810	375	0.9172	60.021
83793	89326	375	0.9295	18.011
87238	89326	375	0.9197	60.021
89086	89326	375	0.8986	32.026
97796	97810	375	0.9039	18.010
87238	97810	375	0.9208	24.045
89086	89391	375	0.9142	-60.021
83793	89086	375	0.9447	-14.016
87238	89086	375	0.9242	27.995
83793	87238	375	0.9636	-42.011
83793	88029	375	0.9146	-174.089
85893	88029	375	0.8815	-46.042
1672	98512	381	0.884	16.965
1672	98236	381	0.916	1.997
1763	98236	381	0.8883	0.000
98236	98595	381	0.9053	-2.998
1672	1763	381	0.9748	1.997
98595	98635	381	0.9019	0.998
27304	38595	382	0.7758	43.989
28734	38595	382	0.7776	88.015
27304	28734	382	0.9497	-44.026
74455	80983	384	0.9693	-42.047
74991	80983	384	0.9527	-54.047
76277	80983	384	0.9742	-28.031
78808	80983	384	0.9762	-14.016
79824	80983	384	0.9607	-26.016
80983	83164	384	0.9699	-14.016
80983	84048	384	0.9703	-2.016
80983	84909	384	0.9682	-28.031
74455	84909	384	0.9678	-70.078
76277	84909	384	0.9525	-56.063
78808	84909	384	0.9665	-42.047
83164	84909	384	0.9808	-14.016
84048	84909	384	0.9587	-26.016
84909	85015	384	0.9653	-12.000
64631	84909	384	0.9518	-98.110
74991	97769	384	0.9683	-110.110
78808	97769	384	0.9688	-70.078
79824	97769	384	0.9709	-82.079
84048	97769	384	0.9622	-54.047
81030	85349	384	0.9732	-42.049
81750	85349	384	0.9658	-42.047
83825	85349	384	0.9766	-28.031
84824	85349	384	0.9815	-14.016
85015	85349	384	0.9767	-12.000
85349	97777	384	0.9731	-14.016
85349	97781	384	0.9679	-16.031
74991	76277	384	0.9389	-26.016
74991	78808	384	0.9672	-40.031
74991	79824	384	0.9737	-28.031
74991	84048	384	0.9694	-56.063
64631	74455	384	0.9695	-28.031
64631	83164	384	0.9694	-84.094
64631	83825	384	0.9531	-94.078
64631	84048	384	0.9502	-72.094
64631	84824	384	0.9535	-108.094
64631	85015	384	0.9581	-110.110
64631	97781	384	0.9719	-138.141
74455	76277	384	0.9624	-14.016
74455	78808	384	0.9847	-28.031
74455	79824	384	0.9637	-16.031
74455	83164	384	0.9857	-56.063
74455	84048	384	0.9717	-44.063
74455	85015	384	0.9712	-82.079
74455	97781	384	0.9771	-110.110
81030	81750	384	0.9876	-0.002
81030	83825	384	0.9768	-14.018
81030	84824	384	0.9779	-28.033
81030	85015	384	0.9663	-30.049
81030	97744	384	0.9522	-28.033
81030	97777	384	0.9705	-56.065
81030	97781	384	0.9699	-58.080
81750	84824	384	0.9735	-28.031
83825	84824	384	0.9825	-14.016
84824	85015	384	0.976	-2.016
84824	97777	384	0.9681	-28.031
84824	97781	384	0.9697	-30.047
81750	83825	384	0.9751	-14.016
83164	83825	384	0.9621	-9.984
83825	85015	384	0.9703	-16.031
83825	97777	384	0.9699	-42.047
83825	97781	384	0.97	-44.063
78808	84048	384	0.9812	-16.031
79824	84048	384	0.9797	-28.031
83164	84048	384	0.9796	12.000
78808	97781	384	0.9663	-82.078
83164	97781	384	0.9795	-54.047
85015	97781	384	0.9684	-28.031
97777	97781	384	0.9742	-2.016
81750	85015	384	0.9633	-30.047
76277	79824	384	0.9458	-2.016
78808	79824	384	0.9805	12.000
79824	83164	384	0.9643	-40.032
76277	78808	384	0.9653	-14.016
78808	83164	384	0.9871	-28.031
97739	97744	384	0.9787	-28.032
83164	85015	384	0.9759	-26.016
97744	97777	384	0.9681	-28.031
78759	87230	385	0.8433	-196.110
78759	89744	385	0.8697	-178.099
77183	89744	385	0.9194	36.021
87230	89744	385	0.9434	18.010
77183	87230	385	0.8837	18.010
34819	65789	388	0.8929	-17.027
51560	65789	388	0.8449	58.042
45711	46545	390	0.978	-0.002
5635	17128	392	0.8731	0.000
5635	27813	392	0.8983	-14.016
17128	27813	392	0.8661	-14.016
57264	75266	393	0.8714	-42.047
57264	58670	393	0.8209	18.011
58670	60451	393	0.8492	14.016
76188	84828	393	0.8595	-17.965
57264	76188	393	0.8746	-35.978
21638	22355	394	0.9874	28.031
22355	24206	394	0.9971	44.026
22355	24233	394	0.9976	-44.026
22355	25370	394	0.9827	-132.078
22355	25705	394	0.9935	-88.052
22355	25708	394	0.98	-132.042
15522	22355	394	0.98	-132.079
18244	22355	394	0.9906	-88.053
19070	22355	394	0.9922	62.931
86419	86828	394	0.98	44.027
25370	28361	394	0.9932	-132.079
25612	28361	394	0.9837	-105.079
27421	28361	394	0.9978	-44.026
27600	28361	394	0.9925	-88.052
27673	28361	394	0.9889	-61.052
28361	28867	394	0.9973	-44.026
28361	29903	394	0.9957	-88.052
28361	30482	394	0.9888	-132.079
28361	31229	394	0.9834	-176.105
28867	31229	394	0.9879	-132.079
29168	31229	394	0.9725	-193.131
29489	31229	394	0.9748	-149.105
29903	31229	394	0.9817	-88.053
30482	31229	394	0.9898	-44.026
31229	32017	394	0.9762	105.079
31229	32296	394	0.9867	-44.026
31229	32826	394	0.9748	-88.053
7929	12934	394	0.976	-88.052
10500	12934	394	0.9936	-44.026
12934	18516	394	0.9934	-44.026
12934	20491	394	0.982	-88.052
12934	21023	394	0.9616	-176.105
12934	22892	394	0.971	-132.079
4860	9541	394	0.9716	45.059
27421	30482	394	0.9849	-176.105
27673	30482	394	0.9815	-193.131
28867	30482	394	0.9904	-88.053
29489	30482	394	0.9688	-105.079
29903	30482	394	0.9873	-44.026
30482	32017	394	0.9729	61.052
30482	32296	394	0.9829	-88.053
30482	32826	394	0.9683	-132.079
90341	91215	394	0.9621	44.026
21023	25401	394	0.9825	-132.079
22483	25401	394	0.9904	-88.052
22892	25401	394	0.9717	-176.105
23947	25401	394	0.995	-44.026
25401	26572	394	0.9752	-44.026
8668	13236	394	0.9839	-88.052
9258	13236	394	0.9744	17.027
9541	13236	394	0.9964	44.026
9792	13236	394	0.9951	-44.026
13236	13862	394	0.9797	-132.079
13236	15952	394	0.9876	-88.052
29489	32296	394	0.973	-193.131
29903	32296	394	0.9668	-132.079
32017	32296	394	0.9761	-149.105
32296	32826	394	0.9733	-44.026
11768	16220	394	0.9881	44.026
16220	20491	394	0.9743	17.027
16220	20720	394	0.9862	-88.052
16220	22404	394	0.9799	-132.079
16220	23918	394	0.9729	-176.105
9541	13862	394	0.9889	-88.052
13862	15952	394	0.9952	44.026
13862	18801	394	0.9952	-44.026
13862	20005	394	0.9937	-88.053
13862	21414	394	0.9901	-132.079
13862	22992	394	0.9855	-176.105
25612	29903	394	0.9866	-193.131
27421	29903	394	0.9941	-132.079
27600	29903	394	0.9903	-176.105
27673	29903	394	0.9888	-149.105
28867	29903	394	0.9939	-44.026
24357	26592	394	0.9924	-44.026
25708	26592	394	0.9757	-88.053
26592	30446	394	0.9664	132.079
20339	25708	394	0.9841	-88.052
21638	25708	394	0.9758	-104.010
21726	25708	394	0.9884	30.013
24357	25708	394	0.9905	44.027
25708	30446	394	0.9921	44.026
18594	25708	394	0.965	-132.078
19070	25708	394	0.9751	-69.111
20339	30446	394	0.9895	-44.026
20731	30446	394	0.9929	30.010
24206	30446	394	0.9783	-132.042
24357	30446	394	0.9796	88.053
17130	30446	394	0.9739	-69.111
18594	30446	394	0.9717	-88.052
19696	30446	394	0.9751	-104.011
21414	27600	394	0.9852	-105.079
22992	27600	394	0.985	-61.053
24233	27600	394	0.9892	-132.079
25370	27600	394	0.9975	-44.026
25612	27600	394	0.986	-17.026
25705	27600	394	0.9942	-88.052
27421	27600	394	0.9943	44.026
27600	28867	394	0.9857	-132.079
20491	22483	394	0.9812	-132.079
21023	22483	394	0.9966	-44.026
22483	22892	394	0.986	88.053
22483	23947	394	0.9975	-44.026
22483	26572	394	0.9739	-132.079
18516	22483	394	0.9645	-176.105
11768	22892	394	0.98	17.026
20491	22892	394	0.9923	-44.026
21023	22892	394	0.9954	44.026
22892	23947	394	0.9825	-132.079
18516	22892	394	0.9846	-88.052
9258	11447	394	0.9657	-162.053
10441	11447	394	0.9657	-99.122
11447	17320	394	0.9721	30.010
9258	10441	394	0.9849	-62.930
10441	10500	394	0.9646	-17.027
10441	12944	394	0.988	-44.027
10441	15189	394	0.9739	-88.053
10441	91215	394	0.9767	62.930
2043	10441	394	0.9626	-62.930
20005	22992	394	0.9942	-88.052
21414	22992	394	0.9952	-44.026
22992	23950	394	0.983	-79.958
22992	25370	394	0.9838	-17.026
22992	25612	394	0.9958	-44.026
22992	27421	394	0.9836	-105.079
22992	27673	394	0.9892	-88.053
18801	22992	394	0.9909	-132.079
20005	25612	394	0.9923	-132.079
21414	25612	394	0.9956	-88.053
25370	25612	394	0.9822	-27.000
25612	27421	394	0.9845	-61.052
25612	27673	394	0.9894	-44.026
18801	25612	394	0.9877	-176.105
20491	21023	394	0.9893	-88.053
20720	21023	394	0.98	17.026
21023	23947	394	0.9901	-88.053
21023	26572	394	0.9655	-176.105
18516	21023	394	0.9749	-132.079
7938	9258	394	0.9733	-88.052
7938	10641	394	0.9865	-44.026
2384	7938	394	0.987	0.000
5166	7938	394	0.9634	-44.026
5499	7938	394	0.9615	79.957
11768	23918	394	0.9858	-132.079
20720	23918	394	0.9939	-88.053
22404	23918	394	0.9951	-44.026
23918	25368	394	0.991	-44.026
23918	27275	394	0.9849	-88.053
9541	15952	394	0.994	-44.026
9792	15952	394	0.9764	-132.079
15952	18244	394	0.9734	-17.027
15952	18801	394	0.9918	-88.053
15952	20005	394	0.9881	-132.079
15952	86828	394	0.9693	-168.188
11768	20720	394	0.9939	-44.027
11768	22404	394	0.9892	-88.053
11768	25368	394	0.9721	-176.106
13018	19696	394	0.9762	-88.052
14758	19696	394	0.9912	-44.026
17130	19696	394	0.9694	34.899
19696	20731	394	0.9742	-134.021
19696	21638	394	0.9934	-44.026
19696	22264	394	0.9841	-88.052
19696	24206	394	0.9828	28.031
21414	25370	394	0.9835	-61.053
24233	25370	394	0.9893	-88.052
25370	25705	394	0.9933	44.026
25370	27421	394	0.9951	-88.052
25370	28867	394	0.9864	-176.105
29168	29489	394	0.9839	-44.026
29489	32017	394	0.9782	-44.026
17320	18594	394	0.9749	-44.026
8668	9541	394	0.9735	-132.079
9541	9792	394	0.9883	88.053
9541	12944	394	0.9623	-79.957
9541	15522	394	0.9775	-17.027
